q_num,model,question,curie,prefix,status,claimed_label,real_label,answer_excerpt
2,llama-3.1-8b-instant,Provide 6 Gene Ontology molecular function terms with their GO IDs for SOD1.,GO:0016742,GO,SUPPORTED_LABEL_MISMATCH,Oxidoreductase activity,"hydroxymethyl-, formyl- and related transferase activity","The Superoxide Dismutase 1 (SOD1) gene has the following Gene Ontology (GO) molecular function terms:  1. Catalytic activity (GO:0003824) 2. Oxidoreductase activity (GO:0016742) 3. Superoxide dismutase activity (GO:1901663) 4. Copper ion binding (GO:0005506) 5. Superoxide dismutase activity, dismuta"
2,llama-3.1-8b-instant,Provide 6 Gene Ontology molecular function terms with their GO IDs for SOD1.,GO:1901663,GO,SUPPORTED_LABEL_MISMATCH,Superoxide dismutase activity,quinone biosynthetic process,"The Superoxide Dismutase 1 (SOD1) gene has the following Gene Ontology (GO) molecular function terms:  1. Catalytic activity (GO:0003824) 2. Oxidoreductase activity (GO:0016742) 3. Superoxide dismutase activity (GO:1901663) 4. Copper ion binding (GO:0005506) 5. Superoxide dismutase activity, dismuta"
2,llama-3.1-8b-instant,Provide 6 Gene Ontology molecular function terms with their GO IDs for SOD1.,GO:0005506,GO,SUPPORTED_LABEL_MISMATCH,Copper ion binding,iron ion binding,"The Superoxide Dismutase 1 (SOD1) gene has the following Gene Ontology (GO) molecular function terms:  1. Catalytic activity (GO:0003824) 2. Oxidoreductase activity (GO:0016742) 3. Superoxide dismutase activity (GO:1901663) 4. Copper ion binding (GO:0005506) 5. Superoxide dismutase activity, dismuta"
2,llama-3.1-8b-instant,Provide 6 Gene Ontology molecular function terms with their GO IDs for SOD1.,GO:1901663,GO,SUPPORTED_LABEL_MISMATCH,"Superoxide dismutase activity, dismutase activity",quinone biosynthetic process,"The Superoxide Dismutase 1 (SOD1) gene has the following Gene Ontology (GO) molecular function terms:  1. Catalytic activity (GO:0003824) 2. Oxidoreductase activity (GO:0016742) 3. Superoxide dismutase activity (GO:1901663) 4. Copper ion binding (GO:0005506) 5. Superoxide dismutase activity, dismuta"
2,llama-3.1-8b-instant,Provide 6 Gene Ontology molecular function terms with their GO IDs for SOD1.,GO:0016783,GO,SUPPORTED_NO_LABEL,,,"The Superoxide Dismutase 1 (SOD1) gene has the following Gene Ontology (GO) molecular function terms:  1. Catalytic activity (GO:0003824) 2. Oxidoreductase activity (GO:0016742) 3. Superoxide dismutase activity (GO:1901663) 4. Copper ion binding (GO:0005506) 5. Superoxide dismutase activity, dismuta"
2,llama-3.1-8b-instant,Provide 6 Gene Ontology molecular function terms with their GO IDs for SOD1.,GO:0003824,GO,SUPPORTED_LABEL_OK,"Catalytic activity, acting on a sulfur-containing compound",catalytic activity,"The Superoxide Dismutase 1 (SOD1) gene has the following Gene Ontology (GO) molecular function terms:  1. Catalytic activity (GO:0003824) 2. Oxidoreductase activity (GO:0016742) 3. Superoxide dismutase activity (GO:1901663) 4. Copper ion binding (GO:0005506) 5. Superoxide dismutase activity, dismuta"
2,llama-3.1-8b-instant,Provide 6 Gene Ontology molecular function terms with their GO IDs for SOD1.,GO:0016491,GO,SUPPORTED_NO_LABEL,,,"The Superoxide Dismutase 1 (SOD1) gene has the following Gene Ontology (GO) molecular function terms:  1. Catalytic activity (GO:0003824) 2. Oxidoreductase activity (GO:0016742) 3. Superoxide dismutase activity (GO:1901663) 4. Copper ion binding (GO:0005506) 5. Superoxide dismutase activity, dismuta"
3,llama-3.1-8b-instant,List 7 GO cellular component terms with IDs associated with the gene SHANK3.,GO:0005887,GO,SUPPORTED_OBSOLETE,postsynaptic density,GO_0005887,SHANK3 (UniProt accession: Q9UQD1) is associated with the following GO cellular component terms:  1. postsynaptic density (GO:0005887) 2. postsynaptic membrane (GO:0005891) 3. synapse (GO:0045202) 4. cytoplasm (GO:0005737) 5. neuron projection (GO:0043005) 6. dendrite (GO:0030425) 7. axon (GO:003042
3,llama-3.1-8b-instant,List 7 GO cellular component terms with IDs associated with the gene SHANK3.,GO:0005891,GO,SUPPORTED_LABEL_MISMATCH,postsynaptic membrane,voltage-gated calcium channel complex,SHANK3 (UniProt accession: Q9UQD1) is associated with the following GO cellular component terms:  1. postsynaptic density (GO:0005887) 2. postsynaptic membrane (GO:0005891) 3. synapse (GO:0045202) 4. cytoplasm (GO:0005737) 5. neuron projection (GO:0043005) 6. dendrite (GO:0030425) 7. axon (GO:003042
3,llama-3.1-8b-instant,List 7 GO cellular component terms with IDs associated with the gene SHANK3.,GO:0045202,GO,SUPPORTED_LABEL_OK,synapse,synapse,SHANK3 (UniProt accession: Q9UQD1) is associated with the following GO cellular component terms:  1. postsynaptic density (GO:0005887) 2. postsynaptic membrane (GO:0005891) 3. synapse (GO:0045202) 4. cytoplasm (GO:0005737) 5. neuron projection (GO:0043005) 6. dendrite (GO:0030425) 7. axon (GO:003042
3,llama-3.1-8b-instant,List 7 GO cellular component terms with IDs associated with the gene SHANK3.,GO:0005737,GO,SUPPORTED_LABEL_OK,cytoplasm,cytoplasm,SHANK3 (UniProt accession: Q9UQD1) is associated with the following GO cellular component terms:  1. postsynaptic density (GO:0005887) 2. postsynaptic membrane (GO:0005891) 3. synapse (GO:0045202) 4. cytoplasm (GO:0005737) 5. neuron projection (GO:0043005) 6. dendrite (GO:0030425) 7. axon (GO:003042
3,llama-3.1-8b-instant,List 7 GO cellular component terms with IDs associated with the gene SHANK3.,GO:0043005,GO,SUPPORTED_LABEL_OK,neuron projection,neuron projection,SHANK3 (UniProt accession: Q9UQD1) is associated with the following GO cellular component terms:  1. postsynaptic density (GO:0005887) 2. postsynaptic membrane (GO:0005891) 3. synapse (GO:0045202) 4. cytoplasm (GO:0005737) 5. neuron projection (GO:0043005) 6. dendrite (GO:0030425) 7. axon (GO:003042
3,llama-3.1-8b-instant,List 7 GO cellular component terms with IDs associated with the gene SHANK3.,GO:0030425,GO,SUPPORTED_LABEL_OK,dendrite,dendrite,SHANK3 (UniProt accession: Q9UQD1) is associated with the following GO cellular component terms:  1. postsynaptic density (GO:0005887) 2. postsynaptic membrane (GO:0005891) 3. synapse (GO:0045202) 4. cytoplasm (GO:0005737) 5. neuron projection (GO:0043005) 6. dendrite (GO:0030425) 7. axon (GO:003042
3,llama-3.1-8b-instant,List 7 GO cellular component terms with IDs associated with the gene SHANK3.,GO:0030424,GO,SUPPORTED_LABEL_OK,axon,axon,SHANK3 (UniProt accession: Q9UQD1) is associated with the following GO cellular component terms:  1. postsynaptic density (GO:0005887) 2. postsynaptic membrane (GO:0005891) 3. synapse (GO:0045202) 4. cytoplasm (GO:0005737) 5. neuron projection (GO:0043005) 6. dendrite (GO:0030425) 7. axon (GO:003042
3,llama-3.1-8b-instant,List 7 GO cellular component terms with IDs associated with the gene SHANK3.,Q9UQD1,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,NAD-dependent protein deacylase sirtuin-6,SHANK3 (UniProt accession: Q9UQD1) is associated with the following GO cellular component terms:  1. postsynaptic density (GO:0005887) 2. postsynaptic membrane (GO:0005891) 3. synapse (GO:0045202) 4. cytoplasm (GO:0005737) 5. neuron projection (GO:0043005) 6. dendrite (GO:0030425) 7. axon (GO:003042
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0007399,GO,SUPPORTED_NO_LABEL,,,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0007399,GO,SUPPORTED_LABEL_OK,nervous system development,nervous system development,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048666,GO,SUPPORTED_NO_LABEL,,,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048666,GO,SUPPORTED_LABEL_MISMATCH,regulation of synaptic plasticity,neuron development,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048667,GO,SUPPORTED_NO_LABEL,,,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048667,GO,SUPPORTED_LABEL_MISMATCH,regulation of synaptic transmission,cell morphogenesis involved in neuron differentiation,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048668,GO,SUPPORTED_NO_LABEL,,,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048668,GO,SUPPORTED_LABEL_MISMATCH,regulation of synaptic vesicle recycling,collateral sprouting,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048669,GO,SUPPORTED_NO_LABEL,,,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048669,GO,SUPPORTED_LABEL_MISMATCH,regulation of synaptic vesicle exocytosis,collateral sprouting in absence of injury,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048665,GO,SUPPORTED_NO_LABEL,,,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
4,llama-3.1-8b-instant,Give 6 Gene Ontology biological process IDs for the gene CDKL5.,GO:0048665,GO,SUPPORTED_LABEL_MISMATCH,"regulation of synaptic transmission, glutamatergic",neuron fate specification,The CDKL5 gene is associated with the following Gene Ontology (GO) biological process IDs:  1. GO:0007399 - nervous system development (GO:0007399) 2. GO:0048666 - regulation of synaptic plasticity (GO:0048666) 3. GO:0048667 - regulation of synaptic transmission (GO:0048667) 4. GO:0048668 - regulati
5,llama-3.1-8b-instant,List 8 GO terms with IDs relevant to the gene ARID1B.,GO:0000082,GO,SUPPORTED_LABEL_MISMATCH,chromatin remodeling,G1/S transition of mitotic cell cycle,ARID1B is associated with the following GO terms:  1. chromatin remodeling (GO:0000082) 2. histone binding (GO:0042393) 3. chromatin assembly or disassembly (GO:0006325) 4. DNA binding (GO:0003677) 5. chromatin modification (GO:0016568) 6. ATP-dependent chromatin remodeling (GO:0000083) 7. nucleosom
5,llama-3.1-8b-instant,List 8 GO terms with IDs relevant to the gene ARID1B.,GO:0042393,GO,SUPPORTED_LABEL_OK,histone binding,histone binding,ARID1B is associated with the following GO terms:  1. chromatin remodeling (GO:0000082) 2. histone binding (GO:0042393) 3. chromatin assembly or disassembly (GO:0006325) 4. DNA binding (GO:0003677) 5. chromatin modification (GO:0016568) 6. ATP-dependent chromatin remodeling (GO:0000083) 7. nucleosom
5,llama-3.1-8b-instant,List 8 GO terms with IDs relevant to the gene ARID1B.,GO:0006325,GO,SUPPORTED_LABEL_OK,chromatin assembly or disassembly,chromatin organization,ARID1B is associated with the following GO terms:  1. chromatin remodeling (GO:0000082) 2. histone binding (GO:0042393) 3. chromatin assembly or disassembly (GO:0006325) 4. DNA binding (GO:0003677) 5. chromatin modification (GO:0016568) 6. ATP-dependent chromatin remodeling (GO:0000083) 7. nucleosom
5,llama-3.1-8b-instant,List 8 GO terms with IDs relevant to the gene ARID1B.,GO:0003677,GO,SUPPORTED_LABEL_OK,DNA binding,DNA binding,ARID1B is associated with the following GO terms:  1. chromatin remodeling (GO:0000082) 2. histone binding (GO:0042393) 3. chromatin assembly or disassembly (GO:0006325) 4. DNA binding (GO:0003677) 5. chromatin modification (GO:0016568) 6. ATP-dependent chromatin remodeling (GO:0000083) 7. nucleosom
5,llama-3.1-8b-instant,List 8 GO terms with IDs relevant to the gene ARID1B.,GO:0016568,GO,SUPPORTED_OBSOLETE,chromatin modification,GO_0016568,ARID1B is associated with the following GO terms:  1. chromatin remodeling (GO:0000082) 2. histone binding (GO:0042393) 3. chromatin assembly or disassembly (GO:0006325) 4. DNA binding (GO:0003677) 5. chromatin modification (GO:0016568) 6. ATP-dependent chromatin remodeling (GO:0000083) 7. nucleosom
5,llama-3.1-8b-instant,List 8 GO terms with IDs relevant to the gene ARID1B.,GO:0000083,GO,SUPPORTED_OBSOLETE,ATP-dependent chromatin remodeling,obsolete regulation of transcription involved in G1/S transition of mitotic cell cycle,ARID1B is associated with the following GO terms:  1. chromatin remodeling (GO:0000082) 2. histone binding (GO:0042393) 3. chromatin assembly or disassembly (GO:0006325) 4. DNA binding (GO:0003677) 5. chromatin modification (GO:0016568) 6. ATP-dependent chromatin remodeling (GO:0000083) 7. nucleosom
5,llama-3.1-8b-instant,List 8 GO terms with IDs relevant to the gene ARID1B.,GO:0006222,GO,SUPPORTED_LABEL_MISMATCH,nucleosome assembly,UMP biosynthetic process,ARID1B is associated with the following GO terms:  1. chromatin remodeling (GO:0000082) 2. histone binding (GO:0042393) 3. chromatin assembly or disassembly (GO:0006325) 4. DNA binding (GO:0003677) 5. chromatin modification (GO:0016568) 6. ATP-dependent chromatin remodeling (GO:0000083) 7. nucleosom
5,llama-3.1-8b-instant,List 8 GO terms with IDs relevant to the gene ARID1B.,GO:0000160,GO,SUPPORTED_LABEL_MISMATCH,SWI/SNF complex,phosphorelay signal transduction system,ARID1B is associated with the following GO terms:  1. chromatin remodeling (GO:0000082) 2. histone binding (GO:0042393) 3. chromatin assembly or disassembly (GO:0006325) 4. DNA binding (GO:0003677) 5. chromatin modification (GO:0016568) 6. ATP-dependent chromatin remodeling (GO:0000083) 7. nucleosom
6,llama-3.1-8b-instant,What is the UniProt accession for the human protein TMEM63C?,Q8N6Q6,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,Putative uncharacterized protein SLC66A1LP,The UniProt accession for the human protein TMEM63C is Q8N6Q6.
7,llama-3.1-8b-instant,What is the Ensembl gene ID for the human gene C1orf112?,ENSG00000185521,ENSG,NOT_FOUND,,,The Ensembl gene ID for the human gene C1orf112 is ENSG00000185521.
8,llama-3.1-8b-instant,What is the UniProt accession for the human protein Contactin-4 (CNTN4)?,Q9Y5T1,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",The UniProt accession for human Contactin-4 (CNTN4) is Q9Y5T1.
9,llama-3.1-8b-instant,What is the Ensembl gene ID for the gene ZC3H14?,ENSG00000139623,ENSG,NOT_FOUND,,,The Ensembl gene ID for the gene ZC3H14 is ENSG00000139623.
10,llama-3.1-8b-instant,What is the UniProt accession for the human protein POGZ?,Q9Y5T5,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,Ubiquitin carboxyl-terminal hydrolase 16,The UniProt accession for the human protein POGZ is Q9Y5T5.
11,llama-3.1-8b-instant,Give the UniProt accession and Ensembl gene ID for the gene ADNP.,ENSG00000139615,ENSG,NOT_FOUND,,,The UniProt accession for the ADNP gene is Q9Y5T8.   The Ensembl gene ID for the ADNP gene is ENSG00000139615.
11,llama-3.1-8b-instant,Give the UniProt accession and Ensembl gene ID for the gene ADNP.,Q9Y5T8,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,DNA repair protein RAD52 homolog,The UniProt accession for the ADNP gene is Q9Y5T8.   The Ensembl gene ID for the ADNP gene is ENSG00000139615.
12,llama-3.1-8b-instant,What is the Ensembl gene ID for the human gene KIAA1217?,ENSG00000124232,ENSG,SUPPORTED_ENTITY_MISMATCH,,RBPJL,The Ensembl gene ID for the human gene KIAA1217 is ENSG00000124232.
13,llama-3.1-8b-instant,What is the UniProt accession for the human protein DYRK1A?,Q8N122,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,Regulatory-associated protein of mTOR,The UniProt accession for the human protein DYRK1A is Q8N122.
14,llama-3.1-8b-instant,List 5 GO biological process terms with IDs for the gene GRIN2B.,GO:0007269,GO,SUPPORTED_LABEL_OK,neurotransmitter secretion,neurotransmitter secretion,"The gene GRIN2B (UniProt accession: Q13255) is involved in several biological processes. Here are 5 GO biological process terms with IDs for GRIN2B:  1. neurotransmitter secretion (GO:0007269) 2. synaptic transmission, glutamatergic (GO:0030400) 3. regulation of synaptic plasticity (GO:0048168) 4. i"
14,llama-3.1-8b-instant,List 5 GO biological process terms with IDs for the gene GRIN2B.,GO:0030400,GO,SUPPORTED_OBSOLETE,"synaptic transmission, glutamatergic",obsolete protease substrate recruitment factor activity,"The gene GRIN2B (UniProt accession: Q13255) is involved in several biological processes. Here are 5 GO biological process terms with IDs for GRIN2B:  1. neurotransmitter secretion (GO:0007269) 2. synaptic transmission, glutamatergic (GO:0030400) 3. regulation of synaptic plasticity (GO:0048168) 4. i"
14,llama-3.1-8b-instant,List 5 GO biological process terms with IDs for the gene GRIN2B.,GO:0048168,GO,SUPPORTED_LABEL_OK,regulation of synaptic plasticity,regulation of neuronal synaptic plasticity,"The gene GRIN2B (UniProt accession: Q13255) is involved in several biological processes. Here are 5 GO biological process terms with IDs for GRIN2B:  1. neurotransmitter secretion (GO:0007269) 2. synaptic transmission, glutamatergic (GO:0030400) 3. regulation of synaptic plasticity (GO:0048168) 4. i"
14,llama-3.1-8b-instant,List 5 GO biological process terms with IDs for the gene GRIN2B.,GO:0031408,GO,SUPPORTED_LABEL_MISMATCH,ionotropic glutamate receptor signaling pathway,oxylipin biosynthetic process,"The gene GRIN2B (UniProt accession: Q13255) is involved in several biological processes. Here are 5 GO biological process terms with IDs for GRIN2B:  1. neurotransmitter secretion (GO:0007269) 2. synaptic transmission, glutamatergic (GO:0030400) 3. regulation of synaptic plasticity (GO:0048168) 4. i"
14,llama-3.1-8b-instant,List 5 GO biological process terms with IDs for the gene GRIN2B.,GO:0000404,GO,SUPPORTED_LABEL_MISMATCH,excitatory postsynaptic potential,heteroduplex DNA loop binding,"The gene GRIN2B (UniProt accession: Q13255) is involved in several biological processes. Here are 5 GO biological process terms with IDs for GRIN2B:  1. neurotransmitter secretion (GO:0007269) 2. synaptic transmission, glutamatergic (GO:0030400) 3. regulation of synaptic plasticity (GO:0048168) 4. i"
14,llama-3.1-8b-instant,List 5 GO biological process terms with IDs for the gene GRIN2B.,Q13255,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,Metabotropic glutamate receptor 1,"The gene GRIN2B (UniProt accession: Q13255) is involved in several biological processes. Here are 5 GO biological process terms with IDs for GRIN2B:  1. neurotransmitter secretion (GO:0007269) 2. synaptic transmission, glutamatergic (GO:0030400) 3. regulation of synaptic plasticity (GO:0048168) 4. i"
17,llama-3.1-8b-instant,What MONDO ID corresponds to Niemann-Pick disease type C?,MONDO:0004445,MONDO,SUPPORTED_NO_LABEL,,,The MONDO ID for Niemann-Pick disease type C is MONDO:0004445.
20,llama-3.1-8b-instant,Which Human Phenotype Ontology term and ID describes progressive myoclonic epilepsy?,HP:0001241,HP,SUPPORTED_NO_LABEL,,,The Human Phenotype Ontology (HPO) term that describes progressive myoclonic epilepsy is 'Progressive myoclonic epilepsy' with ID HP:0001241.
21,llama-3.1-8b-instant,What HP term and ID corresponds to arachnodactyly?,HP:0001166,HP,SUPPORTED_NO_LABEL,,,The HP (Human Phenotype) term for arachnodactyly is 'Arachnodactyly' and its ID is HP:0001166.
22,llama-3.1-8b-instant,What HP term and ID describes bilateral vestibular schwannoma?,HP:0001873,HP,SUPPORTED_NO_LABEL,,,"The HP (Human Phenotype) term and ID that describes bilateral vestibular schwannoma is 'Bilateral vestibular schwannoma', HP:0001873."
23,llama-3.1-8b-instant,What is the ChEBI ID for tetrahydrobiopterin?,CHEBI:16113,CHEBI,SUPPORTED_NO_LABEL,,,The ChEBI ID for tetrahydrobiopterin is CHEBI:16113.
24,llama-3.1-8b-instant,What is the ChEBI ID for S-adenosyl-L-methionine?,CHEBI:59744,CHEBI,SUPPORTED_NO_LABEL,,,The ChEBI ID for S-adenosyl-L-methionine is CHEBI:59744.
25,llama-3.1-8b-instant,What is the ChEBI ID for homogentisic acid?,CHEBI:17623,CHEBI,SUPPORTED_NO_LABEL,,,The ChEBI ID for homogentisic acid is CHEBI:17623.
26,llama-3.1-8b-instant,List 6 GO molecular function terms with IDs for the gene KIF1A.,GO:0003777,GO,SUPPORTED_LABEL_OK,microtubule motor activity,microtubule motor activity,The gene KIF1A is associated with the following GO molecular function terms:  1. microtubule motor activity (GO:0003777) 2. microtubule binding (GO:0008017) 3. ATP binding (GO:0005524) 4. ATPase activity (GO:0016887) 5. plus-end-directed microtubule motor activity (GO:0030010) 6. kinesin activity (G
